Original_Correlation,Model_Correlation,Correlation_Coefficient
-0.11200000000000004,-0.12120000000000007,0.28816409615969973
-0.10000000000000005,-0.1252000000000001,0.28816409615969973
-0.13000000000000006,-0.11672000000000006,0.28816409615969973
-0.15200000000000005,-0.12800000000000006,0.28816409615969973
-0.13800000000000007,-0.12808000000000005,0.28816409615969973
-0.11400000000000005,-0.12042000000000008,0.28816409615969973
-0.13000000000000003,-0.11224000000000006,0.28816409615969973
-0.09400000000000003,-0.11468000000000005,0.28816409615969973
-0.050000000000000024,-0.11316000000000005,0.28816409615969973
-0.15200000000000005,-0.11328000000000003,0.28816409615969973
-0.15000000000000002,-0.11684000000000004,0.28816409615969973
-0.11600000000000005,-0.10572000000000004,0.28816409615969973
-0.15600000000000006,-0.11562000000000004,0.28816409615969973
-0.10400000000000001,-0.12208000000000005,0.28816409615969973
-0.11200000000000004,-0.13064000000000006,0.28816409615969973
-0.1980000000000001,-0.12272000000000008,0.28816409615969973
-0.11600000000000005,-0.12772000000000006,0.28816409615969973
-0.15000000000000002,-0.1334800000000001,0.28816409615969973
-0.11800000000000004,-0.12254000000000007,0.28816409615969973
-0.08800000000000005,-0.12968000000000007,0.28816409615969973
-0.11800000000000005,-0.11916000000000006,0.28816409615969973
-0.09600000000000003,-0.12660000000000005,0.28816409615969973
-0.10600000000000004,-0.13168000000000007,0.28816409615969973
-0.13400000000000004,-0.12046000000000005,0.28816409615969973
-0.11400000000000005,-0.12372000000000008,0.28816409615969973
-0.13200000000000006,-0.13264000000000006,0.28816409615969973
-0.11400000000000005,-0.12860000000000008,0.28816409615969973
-0.14200000000000007,-0.1287000000000001,0.28816409615969973
-0.15000000000000005,-0.12364000000000004,0.28816409615969973
-0.14800000000000005,-0.12788000000000008,0.28816409615969973
-0.16800000000000007,-0.12034000000000003,0.28816409615969973
-0.10200000000000002,-0.13552000000000008,0.28816409615969973
-0.12600000000000006,-0.13338000000000008,0.28816409615969973
-0.14400000000000004,-0.13086000000000006,0.28816409615969973
-0.15600000000000006,-0.11210000000000006,0.28816409615969973
-0.16000000000000006,-0.11754000000000005,0.28816409615969973
-0.08000000000000002,-0.11486000000000005,0.28816409615969973
-0.13000000000000006,-0.11138000000000006,0.28816409615969973
-0.13600000000000004,-0.13158000000000006,0.28816409615969973
-0.13400000000000006,-0.11006000000000006,0.28816409615969973
-0.17800000000000005,-0.12352000000000007,0.28816409615969973
-0.10600000000000005,-0.11534000000000004,0.28816409615969973
-0.10200000000000004,-0.12026000000000009,0.28816409615969973
-0.14400000000000004,-0.10802000000000005,0.28816409615969973
-0.12600000000000003,-0.12918000000000004,0.28816409615969973
-0.15200000000000002,-0.12470000000000005,0.28816409615969973
-0.12400000000000003,-0.11476000000000008,0.28816409615969973
-0.11800000000000004,-0.1312600000000001,0.28816409615969973
-0.14400000000000004,-0.11234000000000006,0.28816409615969973
-0.13800000000000004,-0.13514000000000007,0.28816409615969973
-0.10000000000000003,-0.12782000000000004,0.28816409615969973
-0.13200000000000006,-0.12192000000000008,0.28816409615969973
-0.12800000000000006,-0.10750000000000007,0.28816409615969973
-0.10600000000000004,-0.13554000000000005,0.28816409615969973
-0.11200000000000004,-0.12382000000000007,0.28816409615969973
-0.14400000000000007,-0.12348000000000008,0.28816409615969973
-0.11200000000000003,-0.12406000000000006,0.28816409615969973
-0.15800000000000006,-0.12054000000000006,0.28816409615969973
-0.15000000000000008,-0.11264000000000005,0.28816409615969973
-0.18400000000000008,-0.1384200000000001,0.28816409615969973
-0.14000000000000007,-0.1411200000000001,0.28816409615969973
-0.14200000000000002,-0.1281200000000001,0.28816409615969973
-0.10400000000000004,-0.11770000000000007,0.28816409615969973
-0.10800000000000004,-0.11614000000000006,0.28816409615969973
-0.15000000000000002,-0.10978000000000004,0.28816409615969973
-0.15600000000000006,-0.12554000000000007,0.28816409615969973
-0.09800000000000002,-0.11010000000000005,0.28816409615969973
-0.15800000000000006,-0.1188400000000001,0.28816409615969973
-0.09200000000000004,-0.12294000000000006,0.28816409615969973
-0.08600000000000002,-0.11982000000000008,0.28816409615969973
-0.13600000000000004,-0.13298000000000007,0.28816409615969973
-0.07800000000000004,-0.11486000000000007,0.28816409615969973
-0.15800000000000008,-0.12364000000000008,0.28816409615969973
-0.11800000000000005,-0.11490000000000009,0.28816409615969973
-0.11200000000000003,-0.13066000000000005,0.28816409615969973
-0.042,-0.10222000000000006,0.28816409615969973
-0.13800000000000007,-0.12864000000000006,0.28816409615969973
-0.14200000000000004,-0.12882000000000007,0.28816409615969973
-0.14400000000000004,-0.12042000000000011,0.28816409615969973
-0.13600000000000007,-0.1212800000000001,0.28816409615969973
-0.11400000000000005,-0.12866000000000008,0.28816409615969973
-0.15800000000000003,-0.1416400000000001,0.28816409615969973
-0.14800000000000005,-0.12008000000000003,0.28816409615969973
-0.09800000000000003,-0.12702000000000005,0.28816409615969973
-0.14000000000000004,-0.11562000000000004,0.28816409615969973
-0.10200000000000005,-0.12822000000000006,0.28816409615969973
-0.11200000000000003,-0.12970000000000007,0.28816409615969973
-0.13600000000000004,-0.11540000000000007,0.28816409615969973
-0.13600000000000007,-0.12158000000000006,0.28816409615969973
-0.13800000000000004,-0.13646000000000008,0.28816409615969973
-0.09600000000000003,-0.1312200000000001,0.28816409615969973
-0.12000000000000005,-0.12992000000000006,0.28816409615969973
